subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
1252,linear,2K2B,5.49785843565748e-08,0.778363741685807,0.827556274078666,1.0574548734668,29.2321249736406,66.4642499472811,73.9490539909127
1363,linear,2K2B,5.3750903549481e-08,0.752461001850731,0.841720761475006,49.9836817669837,28.1970857612836,64.3941715225671,71.8789755661987
1423,linear,2K2B,2.49056756617786e-08,0.752419408052054,39.9498856377839,25.4526019705056,21.4875705571969,50.9751411143938,58.4599451580253
1499,linear,2K2B,0.53032900509837,0.753982215788457,0.244630420015571,50.1860876428368,31.0019866092653,70.0039732185306,77.4887772621622
1867,linear,2K2B,0.0682079928577739,0.998792900695622,0.00240768671342547,1.13412953565655,32.5787622642983,73.1575245285966,80.6423285722281
1870,linear,2K2B,1.4999996331056,0.753205227952087,0.346147969258292,50.023962019133,25.6305661425279,59.2611322850559,66.7459363286875
2397,linear,2K2B,0.501919712787242,0.752986556404799,2.00434429085441,50.1372720157789,25.8998140686508,59.7996281373015,67.2844321809331
2411,linear,2K2B,2.08115504744621e-08,0.732585358642997,1.93708302711837,1.46025988437215,21.5832448062527,51.1664896125053,58.6512936561369
2431,linear,2K2B,5.17295637229757e-07,0.76339351845635,0.540202181547382,50.3757517838106,29.8935121402481,67.7870242804963,75.2718283241278
2690,linear,2K2B,0.185926286785037,0.759073922417685,0.963413357607426,49.8065267329051,29.660185949778,67.320371899556,74.8051759431876
2803,linear,2K2B,1.499999864152,0.7701084650532,1.09801167422701,11.4133159598622,23.1815636232348,54.3631272464695,61.8479312901011
2854,linear,2K2B,5.66295574944234e-08,1.3122661966777,14.0970954009947,7.48574200183835,22.1807237977552,52.3614475955105,59.846251639142
2899,linear,2K2B,0.0891472978919372,1.01463943714896,0.0036332212421299,1.12282324582843,28.4198850924675,64.8397701849349,72.3245742285665
2959,linear,2K2B,0.272642834771232,0.737970676369267,0.261516967149156,51.0999511546937,29.6456777440833,67.2913554881666,74.7761595317981
2998,linear,2K2B,0.768888173421127,0.747954235791135,0.743265879577521,49.3119708550091,30.5183533890212,69.0367067780425,76.521510821674
3103,linear,2K2B,0.12630219155094,0.750024930730871,1.44144751494328,50.5758971311647,27.3155297285855,62.631059457171,70.1158635008025
3178,linear,2K2B,1.03293267349755e-07,0.7211815840403,1.58740222150059,1.19372507725294,26.4782108842884,60.9564217685768,68.4412258122084
3210,linear,2K2B,2.7152504840246e-08,0.714897958974868,1.1868406290819,1.09338344471168,27.6249067627985,63.2498135255969,70.7346175692285
3228,linear,2K2B,1.98896242863884e-08,0.734651433529125,2.16998082027058,1.37691882478829,25.3063087218277,58.6126174436554,66.097421487287
3472,linear,2K2B,7.01178586890027e-08,1.19108269855074,18.9965460313053,12.4736706287024,21.487570634332,50.975141268664,58.4599453122956
3624,linear,2K2B,0.481902205607817,0.746486179484055,2.43177075903338,49.8841533337836,23.3980393790689,54.7960787581378,62.2808828017694
3771,linear,2K2B,2.17071128734272e-08,0.705287937675632,1.51451486409273,1.167320869281,26.2858958310528,60.5717916621057,68.0565957057372
3928,linear,2K2B,4.97561718580118e-07,0.752028227976218,43.4641921606166,17.8102913823213,18.7151685134557,45.4303370269114,52.9151410705429
4164,linear,2K2B,2.95450813162021e-08,0.712334225277545,32.7920560551946,21.5789910767955,18.7149801726089,45.4299603452178,52.9147643888494
4231,linear,2K2B,1.27532335283513e-07,1.07264136346811,0.419617563585652,1.55910755532532,30.4749106980456,68.9498213960913,76.4346254397229
4241,linear,2K2B,2.51980270262498e-08,0.750759580099663,41.557685445716,21.5445450404582,18.714981728912,45.4299634578241,52.9147675014556
4625,linear,2K2B,0.666650000471179,0.749944675878477,0.039759850903781,50.0806999353175,29.7987043631187,67.5974087262374,75.082212769869
4920,linear,2K2B,1.96813485309911e-08,0.753677307858325,41.2250760542486,17.240921257449,21.4875707110141,50.9751414220283,58.4599454656598
4961,linear,2K2B,2.10327916168982e-07,0.726275294956581,1.43073128463368,1.14664411448808,22.7178390521,53.4356781042,60.9204821478315
5096,linear,2K2B,5.66295574944234e-08,1.3122661966777,14.0970954009947,7.48574200183835,22.1807237977552,52.3614475955105,59.846251639142
5113,linear,2K2B,1.49999989146717,0.566131735269228,3.01889860673848,42.8510845220143,19.0666513832022,46.1333027664044,53.618106810036
5156,linear,2K2B,7.88066060256438e-08,0.397775467108275,1.58740181462549,4.59483484446057,26.4782092842885,60.9564185685771,68.4412226122087
5273,linear,2K2B,2.94069829453759e-08,0.825051864809397,2.16998105600199,1.54256315717032,24.6131615412446,57.2263230824893,64.7111271261208
5495,linear,2K2B,0.156706156869827,0.712383002606464,0.548367973667402,49.5514299595766,29.7119580988408,67.4239161976816,74.9087202413131
5654,linear,2K2B,0.969533263864107,0.750399087505355,0.690556500925404,50.1297599639393,27.8852063457758,63.7704126915515,71.2552167351831
