subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
4231,linear,1K1B,-43977172.4515444,-43977172.4515444,1.71777383102029e-08,1.71777383102029e-08,18.058892815419,40.117785630838,43.8601876526538
4241,linear,1K1B,-2.54387747554043,-2.54387747554043,0.604123684168638,0.604123684168638,5.28963100594672,14.5792620118934,18.3216640337092
4625,linear,1K1B,-2.62236556350351,-2.62236556350351,-0.0421636732404105,-0.0421636732404105,29.1454773976082,62.2909547952164,66.0333568170322
4920,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
4961,linear,1K1B,-1.03315296550004,-1.03315296550004,0.771306476727769,0.771306476727769,10.0347684426973,24.0695368853947,27.8119389072105
5096,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
5113,linear,1K1B,0.16950447677759,0.16950447677759,0.134549393310316,0.134549393310316,32.4663654930269,68.9327309860538,72.6751330078696
5156,linear,1K1B,-0.498984678897008,-0.498984678897008,1.19444361363486,1.19444361363486,13.1311700071472,30.2623400142945,34.0047420361103
5273,linear,1K1B,-0.341750935739714,-0.341750935739714,1.36396419653479,1.36396419653479,14.0992542961227,32.1985085922453,35.9409106140611
5495,linear,1K1B,-0.487017388084688,-0.487017388084688,0.599285335989892,0.599285335989892,22.4721809543618,48.9443619087237,52.6867639305394
5654,linear,1K1B,-0.0617141259984416,-0.0617141259984416,0.604708879740249,0.604708879740249,27.8857289064425,59.7714578128849,63.5138598347007
5822,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
5835,linear,1K1B,-0.0161106158608117,-0.0161106158608117,27.0861736426359,27.0861736426359,6.3103122615717,16.6206245231434,20.3630265449592
5918,linear,1K1B,0.66842991707543,0.66842991707543,1.05196496917995,1.05196496917995,25.9803947010759,55.9607894021517,59.7031914239675
6055,linear,1K1B,-1.67406710802442,-1.67406710802442,0.463370101090788,0.463370101090788,14.5564823923183,33.1129647846365,36.8553668064523
6121,linear,1K1B,-7.52927490234374,-7.52927490234374,6.50934509277342,6.50934509277342,-0,4,7.74240202181578
6246,linear,1K1B,-0.384448453207628,-0.384448453207628,0.031735100468296,0.031735100468296,32.5498596511396,69.0997193022793,72.842121324095
6324,linear,1K1B,-0.596147867302691,-0.596147867302691,0.428645101387162,0.428645101387162,23.3378525379498,50.6757050758996,54.4181070977153
